/* L = 4, Z = 27000 */
/* p;ocurrencias de percolacion;Masa promedio */
0.622000;17058;170367
0.622100;17065;170459
0.622200;17070;170535
0.622300;17081;170681
0.622400;17088;170789
0.622500;17097;170894
0.622600;17102;170968
0.622700;17104;171027
0.622800;17114;171155
0.622900;17122;171247
0.623000;17130;171343
0.623100;17138;171434
0.623200;17145;171534
0.623300;17157;171659
0.623400;17168;171773
0.623500;17178;171890
0.623600;17183;171945
0.623700;17188;172017
0.623800;17192;172075
0.623900;17197;172141
0.624000;17203;172217
0.624100;17208;172271
0.624200;17215;172356
0.624300;17219;172423
0.624400;17225;172501
0.624500;17227;172549
0.624600;17233;172628
0.624700;17241;172731
0.624800;17244;172788
0.624900;17248;172854
0.625000;17257;172971
0.625100;17260;173019
0.625200;17262;173061
0.625300;17006;170550
0.625400;17017;170669
0.625500;17025;170775
0.625600;17032;170844
0.625700;17037;170917
0.625800;17046;171028
0.625900;17050;171084
0.626000;17060;171192
0.626100;17064;171269
0.626200;17070;171346
0.626300;17078;171437
0.626400;17081;171497
0.626500;17091;171613
0.626600;17097;171695
0.626700;17106;171806
0.626800;17118;171936
0.626900;17129;172070
0.627000;17133;172126
0.627100;17142;172239
0.627200;17150;172339
0.627300;17157;172430
0.627400;17160;172478
0.627500;17163;172547
0.627600;17167;172604
0.627700;17172;172665
0.627800;17179;172761
0.627900;17185;172856
0.628000;17191;172931
0.628100;17196;173007
0.628200;17206;173120
0.628300;17212;173201
0.628400;17221;173298
0.628500;17231;173411
0.628600;17241;173524
0.628700;17248;173633
0.628800;17255;173727
0.628900;17263;173812
0.629000;17271;173907
0.629100;17273;173958
0.629200;17280;174033
0.629300;17286;174115
0.629400;17294;174234
0.629500;17301;174327
0.629600;17308;174430
0.629700;17316;174544
0.629800;17323;174654
0.629900;17329;174755
0.630000;17334;174844
0.630100;17336;174884
0.630200;17343;174968
0.630300;17385;175373
0.630400;17386;175414
0.630500;17389;175461
0.630600;17394;175541
0.630700;17402;175634
0.630800;17410;175735
0.630900;17418;175840
0.631000;17425;175924
0.631100;17427;175987
0.631200;17436;176086
0.631300;17438;176143
0.631400;17445;176238
0.631500;17446;176267
0.631600;17454;176382
0.631700;17461;176455
0.631800;17467;176531
0.631900;17476;176654
0.632000;17482;176754
0.632100;17489;176845
0.632200;17492;176904
0.632300;17501;177020
0.632400;17503;177065
0.632500;17510;177153
0.632600;17517;177235
0.632700;17525;177330
0.632800;17531;177407
0.632900;17538;177506
0.633000;17545;177603
0.633100;17547;177666
0.633200;17552;177734
0.633300;17558;177820
0.633400;17562;177883
0.633500;17573;178027
0.633600;17580;178116
0.633700;17588;178215
0.633800;17596;178336
0.633900;17599;178392
0.634000;17608;178522
0.634100;17613;178592
0.634200;17623;178722
0.634300;17629;178832
0.634400;17637;178928
0.634500;17641;178998
0.634600;17646;179073
0.634700;17652;179154
0.634800;17595;178092
0.634900;17603;178205
0.635000;17608;178273
0.635100;17614;178354
0.635200;17621;178431
0.635300;17631;178549
0.635400;17636;178632
0.635500;17647;178761
0.635600;17657;178879
0.635700;17662;178962
0.635800;17667;179045
0.635900;17671;179121
0.636000;17677;179193
0.636100;17686;179297
0.636200;17693;179384
0.636300;17700;179474
0.636400;17705;179544
0.636500;17715;179665
0.636600;17727;179799
0.636700;17732;179891
0.636800;17740;180000
0.636900;17749;180104
0.637000;17753;180178
0.637100;17761;180303
0.637200;17764;180366
0.637300;17773;180477
0.637400;17781;180583
0.637500;17788;180678
0.637600;17793;180756
0.637700;17798;180835
0.637800;17802;180887
0.637900;17804;180945
0.638000;17808;181014
0.638100;17815;181102
0.638200;17825;181223
0.638300;17831;181316
0.638400;17839;181429
0.638500;17842;181492
0.638600;17971;182817
0.638700;17976;182906
0.638800;17980;182983
0.638900;17986;183081
0.639000;17989;183143
0.639100;17996;183237
0.639200;18003;183332
0.639300;18010;183411
0.639400;18012;183464
0.639500;18021;183576
0.639600;18024;183635
0.639700;18027;183703
0.639800;18033;183776
0.639900;18039;183856
0.640000;18050;183992
0.640100;18056;184080
0.640200;18062;184183
0.640300;18066;184241
0.640400;18075;184348
0.640500;18080;184427
0.640600;18086;184513
0.640700;18091;184587
0.640800;18099;184694
0.640900;18106;184796
0.641000;18112;184914
0.641100;18122;185035
0.641200;18128;185126
0.641300;18136;185236
0.641400;18141;185321
0.641500;18153;185475
0.641600;18154;185500
0.641700;18161;185592
0.641800;18169;185704
0.641900;18176;185808
0.642000;18182;185897
0.642100;18189;185987
0.642200;18197;186087
0.642300;18203;186170
0.642400;18206;186228
0.642500;18214;186328
0.642600;18192;186439
0.642700;18196;186502
0.642800;18204;186610
0.642900;18208;186653
0.643000;18212;186715
0.643100;18215;186773
0.643200;18221;186867
0.643300;18226;186955
0.643400;18231;187037
0.643500;18238;187121
0.643600;18243;187206
0.643700;18252;187324
0.643800;18256;187404
0.643900;18266;187526
0.644000;18273;187635
0.644100;18279;187718
0.644200;18284;187803
0.644300;18290;187910
0.644400;18295;187973
0.644500;18302;188064
0.644600;18313;188204
0.644700;18321;188335
0.644800;18328;188446
0.644900;18332;188518
0.645000;18340;188598
0.645100;18347;188721
0.645200;18357;188859
0.645300;18364;188945
0.645400;18368;189028
0.645500;18375;189119
0.645600;18383;189215
0.645700;18386;189287
0.645800;18392;189372
0.645900;18397;189437
0.646000;18402;189511
0.646100;18408;189604
0.646200;18415;189687
0.646300;18422;189775
0.646400;18429;189875
0.646500;18436;189965
0.646600;18441;190045
0.646700;18488;190152
0.646800;18495;190246
0.646900;18503;190353
0.647000;18512;190469
0.647100;18518;190560
0.647200;18523;190649
0.647300;18526;190708
0.647400;18533;190787
0.647500;18540;190899
0.647600;18547;190988
0.647700;18556;191106
0.647800;18559;191143
0.647900;18567;191241
0.648000;18571;191312
0.648100;18579;191413
0.648200;18586;191505
0.648300;18590;191564
0.648400;18594;191637
0.648500;18599;191705
0.648600;18604;191796
0.648700;18609;191870
0.648800;18615;191990
0.648900;18628;192144
0.649000;18636;192254
0.649100;18642;192344
0.649200;18650;192460
0.649300;18655;192538
0.649400;18662;192625
0.649500;18667;192696
0.649600;18672;192778
0.649700;18676;192857
0.649800;18681;192936
0.649900;18688;193046
0.650000;18694;193133
0.650100;18698;193222
0.650200;18704;193316
0.650300;18709;193376
0.650400;18715;193473
0.650500;18718;193523
0.650600;18727;193644
0.650700;18728;193696
0.650800;18732;193769
0.650900;18737;193834
0.651000;18741;193896
0.651100;18755;194217
0.651200;18759;194276
0.651300;18766;194387
0.651400;18774;194483
0.651500;18780;194567
0.651600;18789;194684
0.651700;18794;194763
0.651800;18798;194844
0.651900;18807;194958
0.652000;18814;195053
0.652100;18818;195116
0.652200;18826;195218
0.652300;18835;195332
0.652400;18842;195426
0.652500;18848;195512
0.652600;18853;195602
0.652700;18856;195681
0.652800;18858;195735
0.652900;18864;195831
0.653000;18867;195904
0.653100;18876;196036
0.653200;18878;196092
0.653300;18886;196209
0.653400;18895;196337
0.653500;18902;196447
0.653600;18911;196553
0.653700;18917;196648
0.653800;18923;196723
0.653900;18928;196790
0.654000;18933;196875
0.654100;18938;196950
0.654200;18947;197078
0.654300;18953;197160
0.654400;18957;197266
0.654500;18967;197390
0.654600;18975;197503
0.654700;18979;197571
0.654800;18982;197639
0.654900;18987;197718
0.655000;18992;197797
0.655100;19001;197899
0.655200;18993;198571
0.655300;19001;198671
0.655400;19004;198731
0.655500;19010;198829
0.655600;19013;198896
0.655700;19019;198983
0.655800;19028;199098
0.655900;19034;199188
0.656000;19037;199264
0.656100;19043;199351
0.656200;19048;199443
0.656300;19051;199512
0.656400;19058;199607
0.656500;19062;199689
0.656600;19064;199745
0.656700;19072;199860
0.656800;19076;199938
0.656900;19082;200023
0.657000;19086;200090
0.657100;19091;200164
0.657200;19094;200222
0.657300;19097;200289
0.657400;19100;200336
0.657500;19103;200413
0.657600;19108;200499
0.657700;19113;200598
0.657800;19122;200695
0.657900;19128;200783
0.658000;19133;200857
0.658100;19141;200964
0.658200;19147;201063
0.658300;19160;201239
0.658400;19165;201321
0.658500;19170;201398
0.658600;19176;201478
0.658700;19180;201556
0.658800;19184;201611
0.658900;19193;201728
0.659000;19196;201793
0.659100;19181;200763
0.659200;19192;200890
0.659300;19196;200965
0.659400;19201;201048
0.659500;19209;201173
0.659600;19217;201262
0.659700;19222;201348
0.659800;19231;201454
0.659900;19240;201582
0.660000;19245;201665
0.660100;19250;201740
0.660200;19256;201837
0.660300;19263;201942
0.660400;19268;202022
0.660500;19270;202069
0.660600;19276;202168
0.660700;19278;202218
0.660800;19285;202302
0.660900;19292;202382
0.661000;19300;202489
0.661100;19315;202656
0.661200;19326;202782
0.661300;19333;202867
0.661400;19336;202931
0.661500;19343;203036
0.661600;19354;203176
0.661700;19357;203251
0.661800;19359;203307
0.661900;19361;203363
0.662000;19364;203418
0.662100;19368;203487
0.662200;19375;203593
0.662300;19382;203699
0.662400;19387;203778
0.662500;19394;203868
0.662600;19398;203931
0.662700;19403;203999
0.662800;19407;204073
0.662900;19416;204185
0.663000;19424;204306
0.663100;19429;204387
0.663200;19431;204442
0.663300;19435;204506
0.663400;19440;204602
0.663500;19444;204669
0.663600;19366;203959
0.663700;19376;204103
0.663800;19388;204250
0.663900;19391;204320
0.664000;19398;204439
0.664100;19401;204496
0.664200;19409;204597
0.664300;19411;204665
0.664400;19419;204769
0.664500;19428;204878
0.664600;19437;205012
0.664700;19442;205094
0.664800;19446;205175
0.664900;19449;205237
0.665000;19456;205329
0.665100;19464;205422
0.665200;19473;205530
0.665300;19479;205604
0.665400;19485;205701
0.665500;19491;205787
0.665600;19494;205846
0.665700;19502;205957
0.665800;19511;206097
0.665900;19514;206152
0.666000;19523;206264
0.666100;19530;206363
0.666200;19540;206500
0.666300;19547;206577
0.666400;19553;206664
0.666500;19561;206777
0.666600;19571;206901
0.666700;19576;206988
0.666800;19585;207106
0.666900;19591;207197
0.667000;19601;207337
0.667100;19604;207414
0.667200;19609;207487
0.667300;19615;207601
0.667400;19620;207669
0.667500;19626;207755
0.667600;19410;205503
0.667700;19418;205606
0.667800;19423;205683
0.667900;19431;205772
0.668000;19441;205899
0.668100;19447;205993
0.668200;19453;206096
0.668300;19461;206185
0.668400;19467;206282
0.668500;19472;206375
0.668600;19481;206504
0.668700;19487;206590
0.668800;19490;206646
0.668900;19494;206715
0.669000;19500;206797
0.669100;19507;206907
0.669200;19512;206989
0.669300;19515;207055
0.669400;19520;207150
0.669500;19525;207224
0.669600;19532;207322
0.669700;19540;207427
0.669800;19549;207537
0.669900;19556;207628
0.670000;19560;207692
0.670100;19567;207803
0.670200;19573;207890
0.670300;19582;208005
0.670400;19588;208098
0.670500;19598;208237
0.670600;19604;208318
0.670700;19610;208417
0.670800;19616;208524
0.670900;19626;208643
0.671000;19634;208764
0.671100;19636;208818
0.671200;19642;208902
0.671300;19648;208990
0.671400;19654;209077
0.671500;19660;209165
0.671600;19817;211327
0.671700;19822;211405
0.671800;19829;211515
0.671900;19838;211648
0.672000;19843;211742
0.672100;19845;211808
0.672200;19849;211884
0.672300;19851;211931
0.672400;19861;212051
0.672500;19871;212190
0.672600;19876;212277
0.672700;19882;212398
0.672800;19888;212485
0.672900;19896;212599
0.673000;19904;212715
0.673100;19910;212794
0.673200;19914;212853
0.673300;19917;212939
0.673400;19921;213015
0.673500;19924;213066
0.673600;19927;213129
0.673700;19933;213245
0.673800;19942;213374
0.673900;19948;213468
0.674000;19953;213550
0.674100;19958;213631
0.674200;19964;213701
0.674300;19968;213777
0.674400;19976;213901
0.674500;19983;213996
0.674600;19987;214082
0.674700;19990;214145
0.674800;19997;214248
0.674900;20004;214362
0.675000;20010;214457
0.675100;20017;214542
0.675200;20022;214620
0.675300;20028;214711
0.675400;20249;216776
0.675500;20258;216893
0.675600;20261;216952
0.675700;20266;217054
0.675800;20272;217152
0.675900;20278;217240
0.676000;20286;217354
0.676100;20294;217459
0.676200;20297;217524
0.676300;20303;217599
0.676400;20309;217682
0.676500;20315;217758
0.676600;20320;217852
0.676700;20326;217941
0.676800;20333;218036
0.676900;20337;218096
0.677000;20338;218154
0.677100;20347;218262
0.677200;20359;218433
0.677300;20364;218520
0.677400;20371;218630
0.677500;20378;218720
0.677600;20385;218812
0.677700;20388;218870
0.677800;20398;218987
0.677900;20404;219075
0.678000;20407;219138
0.678100;20413;219232
0.678200;20418;219316
0.678300;20424;219411
0.678400;20430;219505
0.678500;20434;219587
0.678600;20438;219675
0.678700;20442;219735
0.678800;20446;219785
0.678900;20452;219869
0.679000;20456;219945
0.679100;20460;220027
0.679200;20461;220067
0.679300;20397;219578
0.679400;20404;219688
0.679500;20408;219752
0.679600;20413;219829
0.679700;20418;219899
0.679800;20423;219987
0.679900;20430;220081
0.680000;20432;220131
0.680100;20438;220226
0.680200;20441;220295
0.680300;20445;220380
0.680400;20451;220474
0.680500;20458;220585
0.680600;20462;220661
0.680700;20467;220743
0.680800;20471;220818
0.680900;20477;220909
0.681000;20480;220979
0.681100;20488;221082
0.681200;20493;221173
0.681300;20494;221243
0.681400;20506;221385
0.681500;20511;221474
0.681600;20518;221575
0.681700;20525;221693
0.681800;20529;221776
0.681900;20535;221866
0.682000;20542;221963
0.682100;20544;222009
0.682200;20551;222105
0.682300;20556;222182
0.682400;20562;222273
0.682500;20567;222353
0.682600;20572;222443
0.682700;20576;222520
0.682800;20582;222601
0.682900;20587;222678
0.683000;20592;222752
0.683100;20601;222870
0.683200;20491;221949
0.683300;20495;222031
0.683400;20501;222134
0.683500;20508;222230
0.683600;20513;222319
0.683700;20519;222415
0.683800;20527;222515
0.683900;20528;222573
0.684000;20530;222639
0.684100;20540;222756
0.684200;20544;222832
0.684300;20547;222878
0.684400;20552;222962
0.684500;20556;223052
0.684600;20562;223152
0.684700;20567;223257
0.684800;20573;223357
0.684900;20581;223449
0.685000;20587;223530
0.685100;20593;223641
0.685200;20595;223701
0.685300;20602;223814
0.685400;20605;223875
0.685500;20611;223960
0.685600;20616;224035
0.685700;20621;224118
0.685800;20624;224189
0.685900;20628;224270
0.686000;20633;224363
0.686100;20638;224451
0.686200;20647;224579
0.686300;20654;224686
0.686400;20660;224798
0.686500;20662;224867
0.686600;20672;224999
0.686700;20676;225082
0.686800;20679;225146
0.686900;20687;225249
0.687000;20692;225348
0.687100;20695;225424
0.687200;20698;225489
0.687300;20876;227280
0.687400;20882;227386
0.687500;20886;227468
0.687600;20891;227548
0.687700;20900;227678
0.687800;20904;227749
0.687900;20909;227831
0.688000;20914;227929
0.688100;20917;228005
0.688200;20920;228070
0.688300;20923;228125
0.688400;20926;228195
0.688500;20932;228292
0.688600;20934;228341
0.688700;20936;228396
0.688800;20947;228522
0.688900;20952;228612
0.689000;20959;228711
0.689100;20964;228785
0.689200;20969;228873
0.689300;20974;228960
0.689400;20980;229080
0.689500;20984;229156
0.689600;20990;229244
0.689700;20994;229331
0.689800;21002;229459
0.689900;21007;229538
0.690000;21010;229609
0.690100;21015;229708
0.690200;21020;229784
0.690300;21023;229840
0.690400;21028;229949
0.690500;21032;230010
0.690600;21040;230106
0.690700;21043;230173
0.690800;21044;230224
0.690900;21048;230305
0.691000;21052;230378
0.691100;21057;230449
0.691200;21066;230580
0.691300;21073;230677
0.691400;21077;230746
0.691500;21080;230806
0.691600;21086;230901
0.691700;21094;231019
0.691800;21131;231340
0.691900;21139;231455
0.692000;21141;231520
0.692100;21145;231594
0.692200;21156;231728
0.692300;21156;231788
0.692400;21159;231847
0.692500;21166;231941
0.692600;21170;232028
0.692700;21174;232132
0.692800;21182;232246
0.692900;21185;232331
0.693000;21190;232416
0.693100;21195;232503
0.693200;21197;232564
0.693300;21203;232659
0.693400;21208;232737
0.693500;21210;232798
0.693600;21218;232937
0.693700;21222;233014
0.693800;21224;233065
0.693900;21230;233175
0.694000;21235;233258
0.694100;21240;233347
0.694200;21246;233425
0.694300;21252;233522
0.694400;21257;233619
0.694500;21263;233702
0.694600;21266;233761
0.694700;21270;233836
0.694800;21275;233939
0.694900;21280;234028
0.695000;21283;234099
0.695100;21287;234183
0.695200;21294;234290
0.695300;21298;234369
0.695400;21302;234430
0.695500;21305;234503
0.695600;21312;234618
0.695700;21309;234266
0.695800;21315;234359
0.695900;21321;234466
0.696000;21327;234555
0.696100;21330;234619
0.696200;21333;234703
0.696300;21338;234774
0.696400;21346;234881
0.696500;21348;234944
0.696600;21350;235003
0.696700;21358;235137
0.696800;21362;235218
0.696900;21366;235284
0.697000;21369;235345
0.697100;21372;235421
0.697200;21376;235498
0.697300;21383;235597
0.697400;21386;235664
0.697500;21393;235776
0.697600;21399;235870
0.697700;21403;235956
0.697800;21406;236021
0.697900;21407;236071
0.698000;21413;236158
0.698100;21415;236212
0.698200;21418;236277
0.698300;21418;236310
0.698400;21425;236409
0.698500;21428;236486
0.698600;21434;236577
0.698700;21438;236651
0.698800;21445;236762
0.698900;21451;236865
0.699000;21458;236981
0.699100;21463;237068
0.699200;21474;237212
0.699300;21477;237279
0.699400;21483;237367
0.699500;21488;237468
0.699600;21494;237557
0.699700;21498;237635
0.699800;21501;237698
0.699900;21506;237775
0.700000;21510;237845
0.710000;22002;246532
0.720000;22508;255580
0.730000;22792;262827
0.740000;23256;271897
0.750000;23663;280345
0.760000;24047;288792
0.770000;24416;297036
0.780000;24754;305121
0.790000;25059;312882
0.800000;25362;320827
0.810000;25633;328455
0.820000;25875;335882
0.830000;26062;342716
0.840000;26238;349530
0.850000;26390;355953
0.860000;26529;362191
0.870000;26631;368214
0.880000;26738;374339
0.890000;26803;379796
0.900000;26848;385218
0.910000;26892;390473
0.920000;26931;395590
0.930000;26961;400534
0.940000;26976;405247
0.950000;26986;409940
0.960000;26993;414420
0.970000;27000;418948
0.980000;27000;423400
0.990000;27000;427671
