/* L = 16, Z = 27000 */
/* p;ocurrencias de percolacion;Masa promedio */
0.617900;18103;2241865
0.618000;18120;2244649
0.618100;18137;2247512
0.618200;18152;2249921
0.618300;18275;2276466
0.618400;18293;2279620
0.618500;18311;2282839
0.618600;18324;2285656
0.618700;18344;2289123
0.618800;18280;2270901
0.618900;18296;2273898
0.619000;18314;2277431
0.619100;18330;2280338
0.619200;18344;2282849
0.619300;18375;2295081
0.619400;18387;2297563
0.619500;18404;2300464
0.619600;18425;2303933
0.619700;18442;2307404
0.619800;18678;2330576
0.619900;18701;2334495
0.620000;18721;2337994
0.620100;18737;2341234
0.620200;18751;2343903
0.620300;18766;2346994
0.620400;18557;2334566
0.620500;18571;2337507
0.620600;18581;2339363
0.620700;18594;2341829
0.620800;18611;2344652
0.620900;18520;2331413
0.621000;18537;2334695
0.621100;18548;2337291
0.621200;18556;2339464
0.621300;18570;2341945
0.621400;18771;2359539
0.621500;18781;2361726
0.621600;18798;2364934
0.621700;18811;2367758
0.621800;18819;2369939
0.621900;18835;2373021
0.622000;18805;2367002
0.622100;18821;2369924
0.622200;18835;2372616
0.622300;18855;2375840
0.622400;18875;2379267
0.622500;18871;2392230
0.622600;18878;2394117
0.622700;18894;2397084
0.622800;18907;2399559
0.622900;18922;2402353
0.623000;18903;2393395
0.623100;18924;2397124
0.623200;18942;2400642
0.623300;18957;2403557
0.623400;18975;2406605
0.623500;19097;2425782
0.623600;19104;2427563
0.623700;19120;2430147
0.623800;19134;2433120
0.623900;19144;2435450
0.624000;19136;2437352
0.624100;19150;2440160
0.624200;19163;2442581
0.624300;19183;2446274
0.624400;19202;2449649
0.624500;19211;2451970
0.624600;19190;2437622
0.624700;19209;2440653
0.624800;19225;2443914
0.624900;19244;2447655
0.625000;19263;2450810
0.625100;19224;2453608
0.625200;19237;2456269
0.625300;19249;2458642
0.625400;19262;2461524
0.625500;19273;2463913
0.625600;19323;2472173
0.625700;19336;2474777
0.625800;19350;2477372
0.625900;19364;2480181
0.626000;19377;2483156
0.626100;19483;2496845
0.626200;19493;2499643
0.626300;19503;2501974
0.626400;19521;2505036
0.626500;19545;2508888
0.626600;19565;2512370
0.626700;19360;2487222
0.626800;19375;2490347
0.626900;19387;2492674
0.627000;19409;2496390
0.627100;19425;2499440
0.627200;19518;2513488
0.627300;19535;2516803
0.627400;19555;2520484
0.627500;19567;2522891
0.627600;19579;2525596
0.627700;19574;2528823
0.627800;19585;2531050
0.627900;19602;2534549
0.628000;19614;2537356
0.628100;19624;2539611
0.628200;19718;2551693
0.628300;19733;2554961
0.628400;19750;2558235
0.628500;19758;2560276
0.628600;19780;2564195
0.628700;19793;2566832
0.628800;19663;2549775
0.628900;19678;2552226
0.629000;19690;2554617
0.629100;19704;2557408
0.629200;19713;2559740
0.629300;19965;2590037
0.629400;19978;2593040
0.629500;19996;2596456
0.629600;20014;2599722
0.629700;20025;2602093
0.629800;20066;2611003
0.629900;20078;2613369
0.630000;20085;2615264
0.630100;20098;2618106
0.630200;20117;2621181
0.630300;20046;2613813
0.630400;20058;2616268
0.630500;20073;2619263
0.630600;20086;2622290
0.630700;20098;2624713
0.630800;20090;2624765
0.630900;20109;2628064
0.631000;20121;2630463
0.631100;20137;2633740
0.631200;20151;2636539
0.631300;20171;2640139
0.631400;20254;2657063
0.631500;20269;2660114
0.631600;20280;2663005
0.631700;20299;2666474
0.631800;20318;2669939
0.631900;20284;2666098
0.632000;20292;2668207
0.632100;20307;2671402
0.632200;20322;2674359
0.632300;20334;2677106
0.632400;20272;2666080
0.632500;20285;2668713
0.632600;20302;2672137
0.632700;20318;2675341
0.632800;20334;2678515
0.632900;20372;2689061
0.633000;20380;2691135
0.633100;20394;2694159
0.633200;20405;2696848
0.633300;20417;2699738
0.633400;20582;2712849
0.633500;20597;2715769
0.633600;20615;2719046
0.633700;20638;2722949
0.633800;20648;2725500
0.633900;20664;2729106
0.634000;20520;2715851
0.634100;20531;2718303
0.634200;20543;2720974
0.634300;20556;2724217
0.634400;20570;2727215
0.634500;20520;2717203
0.634600;20536;2719929
0.634700;20550;2722919
0.634800;20564;2725668
0.634900;20578;2728580
0.635000;20760;2758483
0.635100;20778;2761882
0.635200;20789;2764826
0.635300;20804;2767616
0.635400;20819;2770897
0.635500;20676;2750871
0.635600;20695;2754759
0.635700;20706;2757901
0.635800;20716;2760591
0.635900;20730;2763593
0.636000;20737;2765814
0.636100;20844;2782989
0.636200;20858;2785909
0.636300;20872;2789126
0.636400;20885;2791869
0.636500;20895;2794606
0.636600;20925;2805544
0.636700;20937;2808162
0.636800;20953;2811283
0.636900;20959;2813410
0.637000;20973;2816027
0.637100;20972;2818094
0.637200;20988;2821236
0.637300;21000;2824050
0.637400;21010;2826582
0.637500;21032;2829749
0.637600;21161;2838995
0.637700;21176;2842173
0.637800;21190;2845095
0.637900;21206;2847859
0.638000;21219;2850472
0.638100;21043;2822677
0.638200;21056;2825501
0.638300;21068;2828373
0.638400;21083;2831219
0.638500;21093;2833470
0.638600;21104;2835694
0.638700;21147;2853719
0.638800;21164;2857452
0.638900;21173;2859616
0.639000;21185;2862510
0.639100;21200;2865485
0.639200;21202;2861490
0.639300;21214;2863864
0.639400;21223;2866344
0.639500;21235;2869073
0.639600;21244;2871634
0.639700;21271;2875489
0.639800;21284;2878120
0.639900;21294;2880482
0.640000;21307;2883210
0.640100;21318;2885472
0.640200;21326;2887610
0.640300;21337;2893863
0.640400;21344;2895938
0.640500;21358;2898783
0.640600;21369;2901449
0.640700;21385;2904701
0.640800;21518;2924751
0.640900;21536;2928359
0.641000;21551;2931300
0.641100;21568;2934760
0.641200;21581;2937853
0.641300;21492;2925278
0.641400;21506;2928357
0.641500;21525;2932295
0.641600;21534;2934432
0.641700;21546;2937006
0.641800;21547;2942847
0.641900;21556;2944906
0.642000;21570;2947688
0.642100;21582;2950233
0.642200;21593;2952969
0.642300;21614;2961846
0.642400;21622;2963992
0.642500;21641;2968022
0.642600;21660;2971590
0.642700;21673;2974476
0.642800;21685;2977476
0.642900;21741;2976102
0.643000;21750;2978353
0.643100;21763;2981633
0.643200;21771;2984096
0.643300;21775;2985989
0.643400;21714;2982231
0.643500;21721;2984618
0.643600;21733;2987377
0.643700;21744;2990111
0.643800;21753;2992798
0.643900;21801;3002059
0.644000;21816;3005143
0.644100;21833;3008621
0.644200;21842;3011289
0.644300;21857;3014583
0.644400;21960;3032610
0.644500;21969;3034958
0.644600;21977;3037393
0.644700;21991;3040253
0.644800;22003;3042970
0.644900;22018;3046179
0.645000;21919;3028638
0.645100;21931;3031696
0.645200;21938;3033690
0.645300;21953;3037089
0.645400;21963;3039620
0.645500;21945;3042803
0.645600;21952;3044920
0.645700;21965;3047918
0.645800;21975;3050402
0.645900;21989;3053365
0.646000;22201;3077622
0.646100;22212;3080189
0.646200;22225;3083323
0.646300;22238;3086090
0.646400;22246;3088513
0.646500;22115;3071748
0.646600;22124;3074359
0.646700;22138;3077460
0.646800;22149;3080726
0.646900;22162;3083394
0.647000;22176;3086405
0.647100;22236;3100017
0.647200;22251;3102934
0.647300;22258;3105017
0.647400;22267;3107570
0.647500;22276;3110010
0.647600;22210;3092745
0.647700;22218;3095348
0.647800;22233;3098445
0.647900;22246;3101291
0.648000;22267;3105407
0.648100;22429;3136756
0.648200;22443;3139816
0.648300;22459;3143051
0.648400;22475;3146298
0.648500;22486;3148727
0.648600;22306;3123865
0.648700;22325;3127917
0.648800;22335;3130541
0.648900;22350;3133818
0.649000;22361;3136589
0.649100;22360;3135480
0.649200;22375;3138562
0.649300;22384;3140628
0.649400;22395;3143630
0.649500;22407;3146750
0.649600;22500;3163276
0.649700;22512;3166132
0.649800;22523;3168631
0.649900;22534;3171526
0.650000;22538;3173047
0.650100;22553;3176010
0.650200;22541;3174113
0.650300;22548;3176333
0.650400;22558;3179203
0.650500;22564;3181243
0.650600;22572;3183419
0.650700;22611;3198231
0.650800;22621;3200689
0.650900;22627;3202849
0.651000;22639;3205854
0.651100;22646;3208128
0.651200;22708;3202161
0.651300;22718;3204553
0.651400;22727;3207115
0.651500;22738;3209734
0.651600;22752;3212984
0.651700;22744;3222044
0.651800;22756;3224593
0.651900;22774;3228159
0.652000;22785;3230629
0.652100;22797;3233345
0.652200;22805;3235564
0.652300;22682;3219178
0.652400;22693;3222081
0.652500;22704;3224868
0.652600;22713;3227822
0.652700;22724;3230825
0.652800;22824;3242644
0.652900;22833;3245392
0.653000;22837;3247029
0.653100;22847;3249739
0.653200;22861;3253114
0.653300;22845;3255130
0.653400;22856;3257880
0.653500;22865;3260264
0.653600;22874;3262538
0.653700;22883;3264988
0.653800;22827;3257216
0.653900;22851;3261797
0.654000;22868;3265095
0.654100;22874;3267330
0.654200;22883;3269981
0.654300;22964;3280844
0.654400;22975;3283530
0.654500;22982;3285792
0.654600;22993;3288750
0.654700;23002;3290930
0.654800;23007;3293060
0.654900;23037;3297256
0.655000;23047;3300268
0.655100;23057;3302727
0.655200;23072;3306364
0.655300;23084;3309874
0.655400;23109;3318487
0.655500;23117;3320940
0.655600;23126;3323094
0.655700;23134;3325524
0.655800;23143;3327783
0.655900;23155;3331217
0.656000;23169;3334090
0.656100;23179;3336824
0.656200;23191;3339632
0.656300;23198;3341814
0.656400;23167;3335682
0.656500;23172;3337667
0.656600;23179;3339879
0.656700;23190;3342621
0.656800;23197;3344858
0.656900;23206;3347225
0.657000;23268;3365782
0.657100;23276;3367975
0.657200;23287;3370714
0.657300;23301;3373573
0.657400;23311;3375860
0.657500;23288;3369814
0.657600;23296;3372020
0.657700;23304;3374611
0.657800;23312;3377070
0.657900;23326;3380260
0.658000;23319;3383605
0.658100;23324;3385865
0.658200;23336;3388966
0.658300;23351;3392258
0.658400;23358;3394598
0.658500;23321;3383946
0.658600;23329;3386174
0.658700;23339;3388867
0.658800;23350;3391760
0.658900;23356;3394081
0.659000;23368;3397237
0.659100;23493;3419451
0.659200;23506;3422755
0.659300;23522;3426214
0.659400;23533;3428946
0.659500;23541;3431206
0.659600;23509;3431996
0.659700;23515;3434271
0.659800;23527;3437010
0.659900;23538;3439711
0.660000;23554;3443043
0.660100;23568;3444379
0.660200;23578;3447424
0.660300;23586;3449889
0.660400;23596;3452586
0.660500;23612;3456040
0.660600;23622;3457186
0.660700;23626;3458933
0.660800;23632;3461479
0.660900;23641;3464181
0.661000;23650;3466826
0.661100;23665;3470063
0.661200;23560;3448570
0.661300;23569;3451034
0.661400;23578;3453517
0.661500;23584;3455736
0.661600;23592;3458309
0.661700;23668;3470693
0.661800;23678;3473311
0.661900;23682;3475259
0.662000;23695;3478538
0.662100;23708;3481651
0.662200;23678;3485561
0.662300;23689;3488156
0.662400;23697;3490263
0.662500;23703;3492554
0.662600;23717;3495646
0.662700;23732;3498884
0.662800;23810;3511796
0.662900;23817;3514021
0.663000;23826;3516514
0.663100;23834;3519108
0.663200;23836;3520764
0.663300;23860;3519139
0.663400;23866;3521349
0.663500;23878;3524252
0.663600;23889;3527274
0.663700;23902;3530301
0.663800;23933;3537857
0.663900;23942;3540440
0.664000;23952;3542928
0.664100;23960;3545203
0.664200;23968;3547532
0.664300;23900;3535053
0.664400;23907;3537262
0.664500;23912;3539217
0.664600;23920;3541539
0.664700;23932;3544535
0.664800;23935;3546272
0.664900;23906;3547695
0.665000;23914;3550043
0.665100;23925;3552648
0.665200;23933;3555287
0.665300;23941;3557926
0.665400;23970;3562289
0.665500;23974;3564388
0.665600;23980;3566666
0.665700;23989;3569262
0.665800;23999;3571791
0.665900;24062;3583369
0.666000;24066;3585184
0.666100;24069;3586890
0.666200;24076;3589224
0.666300;24084;3591496
0.666400;24096;3594649
0.666500;24139;3607212
0.666600;24146;3609434
0.666700;24153;3611845
0.666800;24159;3613789
0.666900;24171;3616949
0.667000;24155;3613279
0.667100;24162;3615733
0.667200;24174;3618817
0.667300;24180;3621342
0.667400;24187;3624163
0.667500;24193;3623132
0.667600;24197;3625034
0.667700;24202;3627036
0.667800;24215;3630206
0.667900;24224;3632417
0.668000;24205;3630184
0.668100;24216;3632972
0.668200;24225;3635582
0.668300;24233;3638304
0.668400;24240;3640779
0.668500;24250;3643294
0.668600;24283;3655436
0.668700;24291;3657883
0.668800;24295;3659699
0.668900;24302;3662047
0.669000;24309;3664314
0.669100;24368;3676301
0.669200;24377;3678869
0.669300;24384;3681109
0.669400;24391;3683413
0.669500;24398;3686179
0.669600;24318;3670117
0.669700;24325;3672368
0.669800;24334;3675028
0.669900;24342;3677642
0.670000;24348;3679661
0.670100;24336;3678117
0.670200;24342;3680380
0.670300;24352;3683215
0.670400;24356;3684902
0.670500;24361;3686878
0.670600;24366;3688812
0.670700;24400;3697592
0.670800;24408;3700045
0.670900;24418;3702785
0.671000;24425;3704866
0.671100;24436;3707610
0.671200;24475;3717542
0.671300;24484;3720418
0.671400;24492;3722927
0.671500;24497;3725025
0.671600;24504;3727529
0.671700;24460;3721474
0.671800;24473;3724470
0.671900;24479;3726719
0.672000;24486;3729263
0.672100;24492;3731179
0.672200;24579;3741618
0.672300;24585;3743948
0.672400;24594;3746472
0.672500;24599;3748917
0.672600;24606;3750975
0.672700;24610;3753099
0.672800;24572;3745160
0.672900;24576;3747231
0.673000;24586;3750192
0.673100;24591;3752597
0.673200;24594;3754265
0.673300;24609;3761495
0.673400;24613;3763410
0.673500;24616;3765170
0.673600;24619;3766748
0.673700;24625;3768868
0.673800;24660;3773468
0.673900;24667;3775512
0.674000;24672;3777701
0.674100;24684;3780369
0.674200;24692;3782558
0.674300;24635;3777636
0.674400;24638;3779672
0.674500;24644;3781828
0.674600;24653;3784305
0.674700;24662;3786708
0.674800;24671;3789350
0.674900;24638;3782760
0.675000;24648;3785575
0.675100;24652;3787288
0.675200;24657;3789454
0.675300;24663;3791683
0.675400;24685;3797444
0.675500;24691;3799749
0.675600;24698;3802307
0.675700;24706;3804998
0.675800;24716;3807560
0.675900;24727;3812268
0.676000;24732;3814293
0.676100;24742;3817161
0.676200;24750;3819691
0.676300;24758;3822330
0.676400;24763;3824105
0.676500;24855;3838577
0.676600;24860;3840675
0.676700;24872;3843771
0.676800;24878;3845946
0.676900;24889;3848716
0.677000;24837;3838457
0.677100;24843;3840654
0.677200;24847;3842766
0.677300;24853;3844920
0.677400;24861;3847423
0.677500;24824;3840521
0.677600;24832;3842674
0.677700;24835;3844561
0.677800;24837;3846387
0.677900;24844;3848802
0.678000;24876;3860219
0.678100;24882;3862320
0.678200;24889;3864619
0.678300;24897;3867026
0.678400;24903;3869442
0.678500;24911;3871947
0.678600;24955;3875866
0.678700;24956;3877361
0.678800;24966;3879914
0.678900;24968;3881524
0.679000;24972;3883325
0.679100;24963;3885127
0.679200;24967;3886792
0.679300;24976;3889198
0.679400;24980;3891165
0.679500;24987;3893443
0.679600;25047;3903626
0.679700;25050;3905432
0.679800;25058;3907851
0.679900;25066;3910443
0.680000;25072;3912683
0.680100;25088;3923185
0.680200;25093;3924971
0.680300;25099;3927386
0.680400;25108;3930129
0.680500;25113;3932264
0.680600;25124;3935022
0.680700;25115;3935415
0.680800;25123;3937624
0.680900;25133;3940257
0.681000;25139;3942403
0.681100;25143;3944095
0.681200;25132;3943303
0.681300;25138;3945609
0.681400;25146;3947888
0.681500;25157;3950358
0.681600;25161;3952477
0.681700;25111;3940968
0.681800;25117;3942946
0.681900;25125;3945446
0.682000;25130;3947910
0.682100;25136;3949873
0.682200;25139;3951928
0.682300;25196;3963870
0.682400;25200;3965792
0.682500;25206;3968078
0.682600;25213;3970439
0.682700;25220;3972885
0.682800;25190;3968187
0.682900;25198;3970981
0.683000;25203;3972904
0.683100;25208;3974969
0.683200;25212;3976736
0.683300;25139;3963911
0.683400;25147;3966459
0.683500;25150;3968386
0.683600;25153;3970356
0.683700;25160;3972802
0.683800;25164;3974853
0.683900;25217;3983986
0.684000;25227;3986530
0.684100;25231;3988666
0.684200;25235;3990593
0.684300;25240;3992425
0.684400;25244;3997097
0.684500;25253;3999676
0.684600;25260;4001816
0.684700;25265;4003755
0.684800;25268;4005832
0.684900;25358;4018069
0.685000;25361;4019884
0.685100;25365;4021672
0.685200;25372;4024340
0.685300;25381;4027237
0.685400;25390;4029779
0.685500;25348;4026828
0.685600;25352;4028916
0.685700;25361;4031314
0.685800;25364;4033014
0.685900;25370;4035408
0.686000;25389;4036069
0.686100;25391;4037410
0.686200;25396;4039395
0.686300;25398;4040728
0.686400;25408;4043117
0.686500;25418;4054312
0.686600;25420;4055743
0.686700;25425;4057598
0.686800;25429;4059375
0.686900;25436;4061469
0.687000;25431;4056194
0.687100;25434;4057753
0.687200;25441;4060116
0.687300;25445;4061920
0.687400;25455;4064712
0.687500;25461;4067060
0.687600;25494;4081097
0.687700;25500;4083129
0.687800;25506;4085426
0.687900;25508;4087059
0.688000;25511;4088682
0.688100;25483;4076980
0.688200;25485;4078534
0.688300;25489;4080287
0.688400;25494;4082211
0.688500;25499;4084363
0.688600;25539;4093469
0.688700;25544;4095638
0.688800;25549;4097687
0.688900;25556;4099897
0.689000;25560;4101916
0.689100;25560;4103480
0.689200;25559;4103189
0.689300;25570;4106082
0.689400;25572;4107642
0.689500;25578;4109975
0.689600;25581;4111490
0.689700;25517;4108422
0.689800;25522;4110367
0.689900;25526;4112122
0.690000;25529;4113678
0.690100;25534;4115927
0.690200;25575;4121798
0.690300;25579;4123555
0.690400;25580;4125256
0.690500;25583;4126802
0.690600;25586;4128667
0.690700;25590;4130364
0.690800;25636;4141938
0.690900;25639;4143774
0.691000;25643;4145725
0.691100;25650;4147849
0.691200;25651;4149325
0.691300;25674;4154845
0.691400;25680;4156881
0.691500;25689;4159713
0.691600;25697;4161971
0.691700;25700;4163972
0.691800;25678;4158483
0.691900;25678;4160020
0.692000;25680;4161505
0.692100;25684;4163520
0.692200;25689;4165421
0.692300;25693;4167381
0.692400;25694;4163598
0.692500;25698;4165413
0.692600;25704;4167571
0.692700;25706;4169305
0.692800;25707;4170670
0.692900;25695;4173906
0.693000;25697;4175471
0.693100;25702;4177587
0.693200;25710;4179802
0.693300;25713;4181566
0.693400;25693;4181445
0.693500;25698;4183260
0.693600;25703;4185577
0.693700;25708;4187418
0.693800;25714;4189548
0.693900;25716;4191201
0.694000;25732;4187837
0.694100;25740;4190537
0.694200;25747;4192933
0.694300;25753;4194956
0.694400;25757;4196996
0.694500;25812;4212089
0.694600;25814;4213869
0.694700;25818;4215935
0.694800;25823;4217917
0.694900;25823;4219153
0.695000;25780;4212362
0.695100;25782;4214121
0.695200;25785;4215921
0.695300;25789;4217878
0.695400;25793;4219641
0.695500;25798;4221595
0.695600;25884;4236859
0.695700;25884;4238092
0.695800;25887;4239792
0.695900;25892;4242022
0.696000;25895;4243458
0.696100;25824;4233772
0.696200;25834;4236312
0.696300;25840;4238342
0.696400;25845;4240415
0.696500;25850;4242350
0.696600;25892;4254666
0.696700;25895;4256351
0.696800;25896;4257620
0.696900;25896;4258765
0.697000;25903;4261157
0.697100;25914;4258539
0.697200;25917;4260623
0.697300;25921;4262684
0.697400;25925;4264575
0.697500;25933;4266954
0.697600;25937;4268934
0.697700;25923;4266718
0.697800;25926;4268470
0.697900;25932;4270516
0.698000;25939;4272842
0.698100;25944;4274802
0.698200;25892;4267294
0.698300;25894;4268914
0.698400;25899;4270974
0.698500;25903;4272874
0.698600;25908;4274841
0.698700;25909;4276284
0.698800;25964;4287540
0.698900;25966;4289256
0.699000;25970;4291296
0.699100;25974;4292941
0.699200;25981;4295041
0.699300;25948;4290606
0.699400;25949;4292108
0.699500;25954;4294257
0.699600;25957;4295969
0.699700;25961;4298093
0.699800;25956;4298998
0.699900;25958;4300526
0.700000;25963;4302382
0.710000;26293;4478146
0.720000;26525;4633143
0.730000;26695;4773771
0.740000;26797;4891116
0.750000;26885;5009644
0.760000;26943;5114451
0.770000;26958;5209717
0.780000;26977;5301695
0.790000;26990;5392692
0.800000;26994;5475891
0.810000;27000;5556116
0.820000;27000;5633848
0.830000;27000;5709790
0.840000;27000;5784442
0.850000;27000;5856659
0.860000;27000;5929612
0.870000;27000;6002081
0.880000;27000;6074190
0.890000;27000;6145028
0.900000;27000;6215605
0.910000;27000;6286609
0.920000;27000;6356846
0.930000;27000;6426807
0.940000;27000;6496860
0.950000;27000;6566297
0.960000;27000;6636197
0.970000;27000;6705366
0.980000;27000;6774147
0.990000;27000;6842998
