/* L = 8, Z = 27000 */
/* p;ocurrencias de percolacion;Masa promedio */
0.622200;17323;599389
0.622300;17333;599893
0.622400;17348;600549
0.622500;17359;601125
0.622600;17370;601621
0.622700;17380;602120
0.622800;17391;602600
0.622900;17409;603321
0.623000;17418;603745
0.623100;17431;604375
0.623200;17442;604854
0.623300;17448;605195
0.623400;17461;605717
0.623500;17472;606313
0.623600;17478;606685
0.623700;17488;607108
0.623800;17645;611055
0.623900;17654;611522
0.624000;17667;612053
0.624100;17674;612535
0.624200;17683;612947
0.624300;17692;613415
0.624400;17704;613945
0.624500;17711;614311
0.624600;17722;614848
0.624700;17738;615484
0.624800;17750;616046
0.624900;17760;616557
0.625000;17769;617051
0.625100;17781;617541
0.625200;17784;617751
0.625300;17794;618272
0.625400;17805;618708
0.625500;17773;617351
0.625600;17788;618053
0.625700;17797;618463
0.625800;17803;618831
0.625900;17809;619182
0.626000;17825;619810
0.626100;17835;620303
0.626200;17844;620811
0.626300;17862;621539
0.626400;17871;621999
0.626500;17878;622431
0.626600;17885;622910
0.626700;17899;623609
0.626800;17907;624046
0.626900;17917;624561
0.627000;17926;624966
0.627100;17968;628752
0.627200;17983;629383
0.627300;17997;630066
0.627400;18006;630588
0.627500;18014;630998
0.627600;18028;631650
0.627700;18039;632229
0.627800;18048;632684
0.627900;18054;633013
0.628000;18062;633471
0.628100;18070;633948
0.628200;18079;634446
0.628300;18087;634912
0.628400;18098;635461
0.628500;18107;635892
0.628600;18119;636458
0.628700;18125;636842
0.628800;18136;636684
0.628900;18143;637095
0.629000;18154;637563
0.629100;18164;638120
0.629200;18170;638444
0.629300;18180;638946
0.629400;18190;639417
0.629500;18199;639842
0.629600;18208;640231
0.629700;18222;640914
0.629800;18235;641491
0.629900;18240;641911
0.630000;18252;642467
0.630100;18262;643023
0.630200;18268;643392
0.630300;18286;644115
0.630400;18290;644359
0.630500;18324;645514
0.630600;18335;646079
0.630700;18344;646494
0.630800;18354;646946
0.630900;18360;647319
0.631000;18368;647770
0.631100;18374;648148
0.631200;18382;648495
0.631300;18397;649136
0.631400;18404;649550
0.631500;18409;649906
0.631600;18419;650465
0.631700;18435;651180
0.631800;18444;651706
0.631900;18458;652357
0.632000;18463;652754
0.632100;18471;653096
0.632200;18335;649394
0.632300;18345;649990
0.632400;18360;650678
0.632500;18366;651076
0.632600;18372;651466
0.632700;18381;651984
0.632800;18388;652485
0.632900;18393;652819
0.633000;18406;653414
0.633100;18411;653666
0.633200;18421;654186
0.633300;18431;654667
0.633400;18437;655045
0.633500;18447;655547
0.633600;18456;655996
0.633700;18468;656657
0.633800;18477;657136
0.633900;18582;659244
0.634000;18587;659644
0.634100;18602;660362
0.634200;18613;660921
0.634300;18624;661398
0.634400;18635;661917
0.634500;18641;662343
0.634600;18650;662798
0.634700;18660;663304
0.634800;18670;663875
0.634900;18681;664463
0.635000;18685;664774
0.635100;18689;665079
0.635200;18700;665643
0.635300;18708;666128
0.635400;18719;666674
0.635500;18768;668394
0.635600;18780;669035
0.635700;18789;669532
0.635800;18795;669834
0.635900;18803;670314
0.636000;18813;670790
0.636100;18818;671199
0.636200;18826;671663
0.636300;18839;672263
0.636400;18851;672869
0.636500;18860;673364
0.636600;18868;673805
0.636700;18876;674281
0.636800;18890;674937
0.636900;18902;675504
0.637000;18917;676157
0.637100;18928;676707
0.637200;19007;681535
0.637300;19017;682129
0.637400;19026;682622
0.637500;19038;683211
0.637600;19049;683787
0.637700;19057;684301
0.637800;19064;684707
0.637900;19073;685259
0.638000;19086;685897
0.638100;19093;686248
0.638200;19097;686650
0.638300;19107;687119
0.638400;19122;687874
0.638500;19133;688434
0.638600;19138;688817
0.638700;19143;689163
0.638800;19151;689687
0.638900;19157;688860
0.639000;19168;689372
0.639100;19185;690112
0.639200;19193;690568
0.639300;19207;691329
0.639400;19214;691704
0.639500;19229;692407
0.639600;19234;692774
0.639700;19239;693138
0.639800;19248;693654
0.639900;19258;694193
0.640000;19263;694581
0.640100;19277;695288
0.640200;19287;695714
0.640300;19299;696321
0.640400;19305;696654
0.640500;19317;697270
0.640600;19276;694389
0.640700;19283;694834
0.640800;19293;695402
0.640900;19299;695835
0.641000;19309;696374
0.641100;19320;696880
0.641200;19328;697353
0.641300;19338;697872
0.641400;19347;698469
0.641500;19357;698880
0.641600;19363;699288
0.641700;19373;699800
0.641800;19384;700335
0.641900;19399;700971
0.642000;19405;701365
0.642100;19414;701888
0.642200;19298;698298
0.642300;19304;698717
0.642400;19318;699391
0.642500;19327;699831
0.642600;19340;700446
0.642700;19348;700901
0.642800;19356;701374
0.642900;19367;701975
0.643000;19376;702450
0.643100;19390;703105
0.643200;19399;703529
0.643300;19413;704150
0.643400;19418;704463
0.643500;19429;705070
0.643600;19436;705476
0.643700;19441;705857
0.643800;19449;706323
0.643900;19564;711664
0.644000;19575;712284
0.644100;19589;712882
0.644200;19598;713411
0.644300;19602;713788
0.644400;19610;714239
0.644500;19619;714695
0.644600;19624;715084
0.644700;19629;715414
0.644800;19640;715925
0.644900;19656;716639
0.645000;19670;717298
0.645100;19681;717827
0.645200;19692;718392
0.645300;19696;718694
0.645400;19708;719278
0.645500;19721;719956
0.645600;19729;718042
0.645700;19737;718533
0.645800;19745;719056
0.645900;19752;719513
0.646000;19758;719838
0.646100;19766;720315
0.646200;19774;720741
0.646300;19784;721326
0.646400;19790;721781
0.646500;19796;722197
0.646600;19803;722591
0.646700;19815;723161
0.646800;19823;723665
0.646900;19830;724150
0.647000;19836;724492
0.647100;19842;724952
0.647200;19829;726511
0.647300;19843;727200
0.647400;19855;727861
0.647500;19860;728246
0.647600;19866;728670
0.647700;19874;729162
0.647800;19882;729565
0.647900;19892;730110
0.648000;19905;730743
0.648100;19915;731237
0.648200;19927;731844
0.648300;19932;732188
0.648400;19941;732662
0.648500;19947;733063
0.648600;19954;733390
0.648700;19963;733874
0.648800;19971;734304
0.648900;20093;739801
0.649000;20102;740351
0.649100;20110;740821
0.649200;20121;741348
0.649300;20138;742129
0.649400;20146;742596
0.649500;20153;743036
0.649600;20162;743507
0.649700;20171;743984
0.649800;20185;744698
0.649900;20199;745397
0.650000;20208;745931
0.650100;20214;746397
0.650200;20221;746890
0.650300;20227;747368
0.650400;20241;748030
0.650500;20033;738304
0.650600;20038;738649
0.650700;20046;739104
0.650800;20052;739478
0.650900;20062;740035
0.651000;20067;740436
0.651100;20075;740857
0.651200;20084;741475
0.651300;20095;742070
0.651400;20107;742640
0.651500;20111;743059
0.651600;20118;743569
0.651700;20128;744098
0.651800;20139;744720
0.651900;20149;745246
0.652000;20159;745737
0.652100;20169;746194
0.652200;20249;750732
0.652300;20261;751310
0.652400;20269;751864
0.652500;20272;752154
0.652600;20282;752735
0.652700;20290;753234
0.652800;20293;753516
0.652900;20298;753910
0.653000;20309;754508
0.653100;20315;754881
0.653200;20326;755501
0.653300;20336;756098
0.653400;20343;756564
0.653500;20353;757091
0.653600;20358;757477
0.653700;20364;757868
0.653800;20369;758256
0.653900;20401;759904
0.654000;20415;760635
0.654100;20429;761216
0.654200;20440;761800
0.654300;20452;762401
0.654400;20463;762974
0.654500;20470;763380
0.654600;20478;763868
0.654700;20490;764577
0.654800;20498;765003
0.654900;20509;765598
0.655000;20517;766023
0.655100;20523;766434
0.655200;20534;766906
0.655300;20541;767395
0.655400;20549;767848
0.655500;20558;770622
0.655600;20565;771079
0.655700;20573;771573
0.655800;20581;772012
0.655900;20590;772596
0.656000;20595;772920
0.656100;20608;773662
0.656200;20615;774083
0.656300;20618;774494
0.656400;20626;774953
0.656500;20635;775432
0.656600;20642;775867
0.656700;20651;776357
0.656800;20659;776830
0.656900;20671;777500
0.657000;20678;777919
0.657100;20687;778432
0.657200;20754;779049
0.657300;20759;779456
0.657400;20769;780037
0.657500;20777;780485
0.657600;20787;781114
0.657700;20798;781707
0.657800;20806;782198
0.657900;20817;782746
0.658000;20825;783282
0.658100;20830;783614
0.658200;20844;784299
0.658300;20852;784722
0.658400;20861;785232
0.658500;20869;785723
0.658600;20878;786197
0.658700;20886;786644
0.658800;20767;781280
0.658900;20774;781730
0.659000;20777;782084
0.659100;20790;782700
0.659200;20799;783258
0.659300;20807;783797
0.659400;20816;784292
0.659500;20825;784836
0.659600;20832;785320
0.659700;20848;786063
0.659800;20858;786674
0.659900;20866;787127
0.660000;20875;787643
0.660100;20884;788130
0.660200;20890;788540
0.660300;20903;789238
0.660400;20914;789876
0.660500;20911;789185
0.660600;20920;789765
0.660700;20927;790142
0.660800;20936;790736
0.660900;20949;791346
0.661000;20957;791954
0.661100;20969;792546
0.661200;20976;793001
0.661300;20980;793406
0.661400;20994;794132
0.661500;20999;794515
0.661600;21004;794897
0.661700;21012;795385
0.661800;21022;795982
0.661900;21035;796624
0.662000;21050;797342
0.662100;21116;801546
0.662200;21123;801967
0.662300;21129;802384
0.662400;21140;802967
0.662500;21151;803535
0.662600;21166;804253
0.662700;21174;804756
0.662800;21179;805115
0.662900;21187;805663
0.663000;21196;806119
0.663100;21203;806573
0.663200;21216;807240
0.663300;21222;807670
0.663400;21230;808183
0.663500;21236;808623
0.663600;21241;809040
0.663700;21245;809419
0.663800;21279;813392
0.663900;21287;813828
0.664000;21298;814427
0.664100;21303;814835
0.664200;21310;815297
0.664300;21317;815781
0.664400;21324;816292
0.664500;21333;816817
0.664600;21338;817194
0.664700;21345;817653
0.664800;21356;818300
0.664900;21360;818686
0.665000;21364;819129
0.665100;21370;819578
0.665200;21373;819843
0.665300;21381;820305
0.665400;21390;820801
0.665500;21401;822155
0.665600;21406;822557
0.665700;21417;823209
0.665800;21421;823594
0.665900;21427;823951
0.666000;21433;824387
0.666100;21438;824871
0.666200;21444;825302
0.666300;21448;825667
0.666400;21455;826133
0.666500;21460;826532
0.666600;21466;826984
0.666700;21475;827500
0.666800;21483;827981
0.666900;21490;828408
0.667000;21503;828973
0.667100;21518;829727
0.667200;21548;828099
0.667300;21556;828575
0.667400;21559;828933
0.667500;21563;829321
0.667600;21569;829714
0.667700;21578;830216
0.667800;21587;830786
0.667900;21597;831383
0.668000;21609;832024
0.668100;21619;832627
0.668200;21629;833224
0.668300;21636;833737
0.668400;21647;834316
0.668500;21651;834708
0.668600;21660;835300
0.668700;21668;835759
0.668800;21599;835176
0.668900;21606;835638
0.669000;21615;836215
0.669100;21621;836618
0.669200;21631;837170
0.669300;21636;837588
0.669400;21642;838026
0.669500;21652;838522
0.669600;21665;839167
0.669700;21669;839516
0.669800;21682;840090
0.669900;21688;840497
0.670000;21696;840947
0.670100;21704;841446
0.670200;21710;841873
0.670300;21715;842263
0.670400;21723;842737
0.670500;21985;850461
0.670600;21992;850969
0.670700;21998;851384
0.670800;22003;851772
0.670900;22011;852283
0.671000;22015;852598
0.671100;22030;853441
0.671200;22039;853986
0.671300;22045;854405
0.671400;22051;854834
0.671500;22065;855560
0.671600;22069;855950
0.671700;22079;856504
0.671800;22090;857090
0.671900;22096;857496
0.672000;22105;858087
0.672100;22115;858603
0.672200;21848;849280
0.672300;21861;849952
0.672400;21873;850572
0.672500;21881;851136
0.672600;21885;851531
0.672700;21892;852010
0.672800;21904;852761
0.672900;21908;853092
0.673000;21920;853699
0.673100;21928;854189
0.673200;21933;854600
0.673300;21944;855206
0.673400;21951;855700
0.673500;21961;856330
0.673600;21972;856948
0.673700;21978;857425
0.673800;21987;857987
0.673900;22010;858628
0.674000;22015;859032
0.674100;22018;859398
0.674200;22027;859876
0.674300;22032;860251
0.674400;22038;860661
0.674500;22042;861003
0.674600;22051;861509
0.674700;22058;861990
0.674800;22066;862458
0.674900;22072;862951
0.675000;22075;863309
0.675100;22085;863902
0.675200;22092;864420
0.675300;22099;864814
0.675400;22105;865262
0.675500;22112;865849
0.675600;22156;867635
0.675700;22163;868167
0.675800;22168;868625
0.675900;22171;868959
0.676000;22173;869335
0.676100;22181;869795
0.676200;22188;870275
0.676300;22197;870804
0.676400;22202;871288
0.676500;22208;871737
0.676600;22213;872141
0.676700;22222;872652
0.676800;22225;872977
0.676900;22230;873361
0.677000;22236;873781
0.677100;22240;874187
0.677200;22372;879803
0.677300;22378;880209
0.677400;22386;880688
0.677500;22389;881026
0.677600;22395;881515
0.677700;22401;881910
0.677800;22414;882578
0.677900;22418;882939
0.678000;22424;883352
0.678100;22432;883990
0.678200;22441;884570
0.678300;22445;884946
0.678400;22449;885371
0.678500;22456;885881
0.678600;22459;886216
0.678700;22461;886474
0.678800;22469;887009
0.678900;22334;880916
0.679000;22346;881565
0.679100;22352;882068
0.679200;22360;882523
0.679300;22369;883076
0.679400;22380;883781
0.679500;22389;884292
0.679600;22398;884864
0.679700;22405;885321
0.679800;22413;885839
0.679900;22417;886192
0.680000;22421;886547
0.680100;22429;887182
0.680200;22435;887689
0.680300;22444;888245
0.680400;22455;888877
0.680500;22460;889287
0.680600;22502;890964
0.680700;22506;891375
0.680800;22514;891872
0.680900;22522;892406
0.681000;22530;892978
0.681100;22537;893411
0.681200;22544;893957
0.681300;22549;894392
0.681400;22553;894718
0.681500;22565;895338
0.681600;22569;895743
0.681700;22575;896183
0.681800;22586;896767
0.681900;22589;897093
0.682000;22596;897585
0.682100;22608;898258
0.682200;22620;898981
0.682300;22573;899541
0.682400;22577;899925
0.682500;22585;900476
0.682600;22591;900859
0.682700;22599;901406
0.682800;22606;901901
0.682900;22614;902484
0.683000;22622;903022
0.683100;22629;903489
0.683200;22636;903953
0.683300;22647;904630
0.683400;22651;904984
0.683500;22656;905385
0.683600;22663;905890
0.683700;22667;906254
0.683800;22677;906903
0.683900;22687;907536
0.684000;22628;904188
0.684100;22633;904615
0.684200;22637;904950
0.684300;22644;905440
0.684400;22651;905968
0.684500;22658;906406
0.684600;22663;906807
0.684700;22668;907234
0.684800;22672;907643
0.684900;22680;908134
0.685000;22690;908781
0.685100;22694;909151
0.685200;22704;909769
0.685300;22714;910337
0.685400;22720;910759
0.685500;22724;911182
0.685600;22765;912623
0.685700;22772;913187
0.685800;22780;913662
0.685900;22785;914029
0.686000;22789;914457
0.686100;22797;914940
0.686200;22803;915416
0.686300;22811;915942
0.686400;22817;916440
0.686500;22823;916853
0.686600;22830;917311
0.686700;22835;917703
0.686800;22846;918355
0.686900;22854;918854
0.687000;22863;919471
0.687100;22867;919946
0.687200;22872;920361
0.687300;22900;921249
0.687400;22904;921633
0.687500;22910;922102
0.687600;22917;922613
0.687700;22921;923006
0.687800;22930;923490
0.687900;22934;923850
0.688000;22940;924294
0.688100;22945;924703
0.688200;22954;925275
0.688300;22957;925656
0.688400;22964;926140
0.688500;22974;926717
0.688600;22979;927191
0.688700;22987;927674
0.688800;22995;928180
0.688900;23004;928712
0.689000;23019;927538
0.689100;23025;927969
0.689200;23027;928294
0.689300;23034;928702
0.689400;23038;929158
0.689500;23048;929791
0.689600;23055;930261
0.689700;23061;930767
0.689800;23068;931318
0.689900;23073;931837
0.690000;23081;932365
0.690100;23092;933072
0.690200;23095;933363
0.690300;23104;933977
0.690400;23109;934489
0.690500;23119;935148
0.690600;23127;935638
0.690700;23146;937808
0.690800;23153;938261
0.690900;23158;938731
0.691000;23164;939173
0.691100;23168;939584
0.691200;23171;939985
0.691300;23177;940483
0.691400;23185;941008
0.691500;23194;941524
0.691600;23202;942115
0.691700;23210;942603
0.691800;23216;943089
0.691900;23222;943511
0.692000;23229;944064
0.692100;23235;944531
0.692200;23242;945093
0.692300;23248;945544
0.692400;23306;949957
0.692500;23313;950406
0.692600;23317;950845
0.692700;23327;951413
0.692800;23333;951850
0.692900;23337;952202
0.693000;23344;952656
0.693100;23351;953189
0.693200;23357;953622
0.693300;23366;954152
0.693400;23370;954498
0.693500;23375;954852
0.693600;23381;955313
0.693700;23386;955730
0.693800;23390;956239
0.693900;23395;956672
0.694000;23403;957213
0.694100;23279;952559
0.694200;23287;953086
0.694300;23291;953476
0.694400;23297;953926
0.694500;23302;954385
0.694600;23310;954953
0.694700;23313;955338
0.694800;23319;955725
0.694900;23326;956283
0.695000;23331;956728
0.695100;23338;957195
0.695200;23349;957819
0.695300;23354;958268
0.695400;23359;958749
0.695500;23368;959261
0.695600;23374;959745
0.695700;23562;966016
0.695800;23568;966487
0.695900;23577;967080
0.696000;23584;967539
0.696100;23590;968076
0.696200;23599;968634
0.696300;23606;969062
0.696400;23612;969576
0.696500;23618;970017
0.696600;23622;970391
0.696700;23628;970757
0.696800;23636;971361
0.696900;23641;971740
0.697000;23648;972219
0.697100;23654;972674
0.697200;23657;973018
0.697300;23665;973543
0.697400;23600;970460
0.697500;23603;970888
0.697600;23606;971266
0.697700;23610;971658
0.697800;23617;972162
0.697900;23622;972620
0.698000;23629;973082
0.698100;23636;973528
0.698200;23641;973919
0.698300;23645;974323
0.698400;23653;974915
0.698500;23658;975337
0.698600;23661;975744
0.698700;23667;976291
0.698800;23669;976614
0.698900;23674;977102
0.699000;23679;977549
0.699100;23767;981134
0.699200;23771;981502
0.699300;23778;981984
0.699400;23782;982412
0.699500;23788;982839
0.699600;23796;983270
0.699700;23801;983656
0.699800;23807;984110
0.699900;23809;984445
0.700000;23812;984839
0.710000;24346;1028764
0.720000;24823;1071524
0.730000;25248;1112566
0.740000;25581;1150317
0.750000;25914;1187994
0.760000;26165;1221932
0.770000;26350;1253434
0.780000;26470;1283044
0.790000;26601;1311721
0.800000;26697;1338881
0.810000;26785;1364535
0.820000;26859;1389317
0.830000;26916;1412722
0.840000;26948;1434753
0.850000;26966;1455670
0.860000;26977;1476048
0.870000;26989;1495660
0.880000;26993;1514675
0.890000;26995;1533359
0.900000;26997;1552049
0.910000;26998;1570233
0.920000;27000;1588302
0.930000;27000;1606101
0.940000;27000;1623654
0.950000;27000;1641364
0.960000;27000;1658495
0.970000;27000;1675886
0.980000;27000;1693458
0.990000;27000;1710751
