/* L 128 Z 100000 */
/* probabilidad; segundo momento */
0.634300;70836604
0.634400;-1517585162
0.634500;-1619536043
0.634600;-496329984
0.634700;447318396
0.634800;1941917233
0.634900;-1017798159
0.635000;-1503175504
0.635100;1269906177
0.635200;2066457786
0.635300;535867839
0.635400;-1860736052
0.635500;1708792834
0.635600;1249991257
0.635700;1059624590
0.635800;-233619812
0.635900;128418173
0.636000;-311151193
0.636100;168679408
0.636200;-629500712
0.636300;-636501386
0.636400;-946263116
0.636500;-1183208990
0.636600;-1249922718
0.636700;-1302656710
0.636800;-1691613681
0.636900;-1495130632
0.637000;-1881125537
0.637100;1190279958
0.637200;1235347295
0.637300;1963618728
0.637400;1567168346
0.637500;2000531922
0.637600;1051862952
0.637700;595976079
0.637800;926715314
0.637900;676113646
0.638000;1092038155
0.638100;243123799
0.638200;-359611352
0.638300;330816936
0.638400;-593106837
0.638500;-323043374
0.638600;-237750218
0.638700;-418447729
0.638800;-1389913197
0.638900;-573933875
0.639000;-1281417730
0.639100;-929079918
0.639200;-1177669334
0.639300;-1190074248
0.639400;-1194984887
0.639500;-1687182764
0.639600;-1955658732
0.639700;2063165379
0.639800;2019097188
0.639900;1472476387
0.640000;1679286288
0.640100;1526776593
0.640200;1074831941
0.640300;1808946775
0.640400;1578452677
0.640500;1450220705
0.640600;1763381155
0.640700;1080944233
0.640800;592584711
0.640900;1125253286
0.641000;285309807
0.641100;318671786
0.641200;380179326
0.641300;-298329345
0.641400;455567722
0.641500;743953638
0.641600;211417711
0.641700;18322974
0.641800;436753505
0.641900;-110004902
0.642000;-240377749
0.642100;-467703388
0.642200;15611165
0.642300;-1133428198
0.642400;-921787891
0.642500;-720719517
0.642600;-564020602
0.642700;-1081813466
0.642800;-755054706
0.642900;-1030270721
0.643000;-1138463689
0.643100;-898938104
0.643200;-1283358508
0.643300;-1470327240
0.643400;-1735108465
0.643500;-1748156968
0.643600;-1345798242
0.643700;-2001506106
0.643800;-1415895120
0.643900;-1105937987
0.644000;-1956191723
0.644100;2038858310
0.644200;-1937815036
0.644300;2046436653
0.644400;-2011506393
0.644500;-2036524252
0.644600;-2129245566
0.644700;2064244242
0.644800;1929164540
0.644900;1721102936
0.645000;1582298911
0.645100;1348347879
0.645200;1385042803
0.645300;1777637714
0.645400;1554621577
0.645500;2102444552
0.645600;1134030420
0.645700;1633826911
0.645800;1197662183
0.645900;1274793443
0.646000;1153381881
0.646100;800523542
0.646200;775108033
0.646300;1060105840
0.646400;743879132
0.646500;1065968122
0.646600;875945670
0.646700;761630871
0.646800;739755661
0.646900;516540439
0.647000;873166166
0.647100;519269055
0.647200;500687243
0.647300;511791879
0.647400;617045610
0.647500;713434802
0.647600;388764492
0.647700;289666202
0.647800;351316765
0.647900;425364104
0.648000;174791770
0.648100;46335927
0.648200;61500025
0.648300;325895143
0.648400;-232671020
0.648500;188845373
0.648600;62929675
0.648700;-124719384
0.648800;-264191856
0.648900;-269627369
0.649000;-190134432
0.649100;-149806151
0.649200;50688202
0.649300;-575723007
0.649400;-225026395
0.649500;-447139628
0.649600;-398858897
0.649700;-245800120
0.649800;-413785204
0.649900;-348280566
0.650000;-641659820
0.650100;-710157672
0.650200;-781953038
0.650300;-620828671
0.650400;-683862059
0.650500;-942415192
0.650600;-732806357
0.650700;-545641492
0.650800;-829803698
0.650900;-835119054
0.651000;-873588678
0.651100;-882011795
0.651200;-850401961
0.651300;-1002812949
0.651400;-893248486
0.651500;-1048015862
0.651600;-953865182
0.651700;-1033361503
0.651800;-934704744
0.651900;-1021934451
0.652000;-1028341783
0.652100;-1114573461
0.652200;-1254501028
0.652300;-1157930351
0.652400;-1226219688
0.652500;-1139886434
0.652600;-1327253881
0.652700;-1173667370
0.652800;-1275895577
0.652900;-1286616064
0.653000;-1463837595
0.653100;-1468137033
0.653200;-1444249349
0.653300;-1403816524
0.653400;-1229420317
0.653500;-1409426498
0.653600;-1481620311
0.653700;-1315031629
0.653800;-1484716911
0.653900;-1490580424
0.654000;-1665442884
0.654100;-1476966256
0.654200;-1668812033
0.654300;-1543764007
0.654400;-1753715036
0.654500;-1791188549
0.654600;-1753928182
0.654700;-1667181033
0.654800;-1860529706
0.654900;-1803930187
0.655000;-1833470167
0.655100;-1851543085
0.655200;-1750999543
0.655300;-1762375200
0.655400;-1881957817
0.655500;-1850870645
0.655600;-1965012769
0.655700;-1819484819
0.655800;-1940432438
0.655900;-1849739997
0.656000;-1989006888
0.656100;-1773016057
0.656200;-2021374350
0.656300;-2049829037
0.656400;-1935892380
0.656500;-2030992916
0.656600;-2106084018
0.656700;-2004231093
0.656800;-2130194621
0.656900;-1992368068
0.657000;-2103111566
0.657100;2065830150
0.657200;-2106770812
0.657300;2051408427
0.657400;2039039333
0.657500;2086835586
0.657600;2058786257
0.657700;-2049091932
0.657800;2079203216
0.657900;2033362116
0.658000;2002062109
0.658100;2008904979
0.658200;1956051230
0.658300;1939360344
0.658400;2078334512
0.658500;1959835662
0.658600;1875259946
0.658700;1985124976
0.658800;1898249519
0.658900;1869344646
0.659000;1885044015
0.659100;1865309346
0.659200;1826257165
0.659300;1908891543
0.659400;1859528370
0.659500;1827241542
0.659600;1871105350
0.659700;1763689704
0.659800;1730467110
0.659900;1822845563
0.660000;1855076979
0.660100;1721244271
0.660200;1740193834
0.660300;1742109566
0.660400;1748173341
0.660500;1717403784
0.660600;1660224420
0.660700;1787586146
0.660800;1687491830
0.660900;1641627944
0.661000;1643366756
0.661100;1606094803
0.661200;1592939916
0.661300;1611078098
0.661400;1601901017
0.661500;1582388417
0.661600;1574816447
0.661700;1636477972
0.661800;1541473679
0.661900;1534620883
0.662000;1536289148
0.662100;1510855343
0.662200;1502582537
0.662300;1507052324
0.662400;1619304722
0.662500;1490070386
0.662600;1477735813
0.662700;1469614211
0.662800;1494805144
0.662900;1478434897
0.663000;1421291575
0.663100;1428977917
0.663200;1417648289
0.663300;1401436760
0.663400;1382637732
0.663500;1411361829
0.663600;1376037103
0.663700;1360324638
0.663800;1353938651
0.663900;1362112536
0.664000;1333311253
0.664100;1336937293
0.664200;1347152365
0.664300;1317345977
0.664400;1305959375
0.664500;1320945059
0.664600;1331382926
0.664700;1308629597
0.664800;1292075947
0.664900;1304131821
0.665000;1270718686
0.665100;1295385825
0.665200;1257473434
0.665300;1224442909
0.665400;1241135255
0.665500;1248194589
0.665600;1227091469
0.665700;1253691613
0.665800;1219849365
0.665900;1223296263
0.666000;1196764106
0.666100;1277667833
0.666200;1226842117
0.666300;1199767395
0.666400;1144084474
0.666500;1153654764
0.666600;1165324956
0.666700;1157869758
0.666800;1152381190
0.666900;1142254803
0.667000;1143268015
0.667100;1130452990
0.667200;1115846812
0.667300;1130847513
0.667400;1113868330
0.667500;1089422138
0.667600;1095942178
0.667700;1093759617
0.667800;1094777640
0.667900;1073084365
0.668000;1071423158
0.668100;1053630098
0.668200;1053267532
0.668300;1058228010
0.668400;1058065917
0.668500;1036097913
0.668600;1028225739
0.668700;1040978063
0.668800;1030145596
0.668900;1020905692
0.669000;1011161985
0.669100;1010017509
0.669200;1002839563
0.669300;991761994
0.669400;975887656
0.669500;994788860
0.669600;997818118
0.669700;982106529
0.669800;1028336967
0.669900;958967091
0.670000;945028116
0.670100;944719606
0.670200;928347201
0.670300;942201474
0.670400;940912213
0.670500;925391433
0.670600;911086545
0.670700;911025490
0.670800;931441624
0.670900;900814300
0.671000;912734664
0.671100;896305050
0.671200;938981349
0.671300;912191801
0.671400;881082480
0.671500;870100947
0.671600;876681632
0.671700;852044018
0.671800;857076214
0.671900;862595214
0.672000;858253463
0.672100;861346539
0.672200;842116176
0.672300;831195571
0.672400;842909247
0.672500;826198871
0.672600;827691552
0.672700;809580077
0.672800;809140016
0.672900;821356241
0.673000;810733363
0.673100;804702267
0.673200;789249083
0.673300;788679455
0.673400;786754503
0.673500;787876086
0.673600;774523083
0.673700;782516877
0.673800;779335661
0.673900;767150699
0.674000;773518965
0.674100;761646116
0.674200;755357367
0.674300;748635379
0.674400;756153937
0.674500;743937841
0.674600;753475646
0.674700;734041027
0.674800;734861873
0.674900;745148253
0.675000;727977636
0.675100;734869299
0.675200;721338352
0.675300;711677270
0.675400;706676863
0.675500;712365441
0.675600;694710431
0.675700;719216307
0.675800;692890152
0.675900;684477899
0.676000;703344872
0.676100;689535174
0.676200;677632147
0.676300;685787676
0.676400;684307556
0.676500;681696407
0.676600;674191707
0.676700;672195324
0.676800;647317727
0.676900;665116150
0.677000;667324553
0.677100;655273166
0.677200;646601976
0.677300;644909407
0.677400;652025358
0.677500;636257685
0.677600;646873935
0.677700;632745450
0.677800;633170433
0.677900;629663225
0.678000;638999196
0.678100;619023579
0.678200;621433258
0.678300;615546997
0.678400;611950414
0.678500;618505428
0.678600;600971406
0.678700;593282669
0.678800;596884514
0.678900;594069491
0.679000;601964776
0.679100;581911699
0.679200;591607623
0.679300;581010576
0.679400;580678600
0.679500;574622694
0.679600;570287461
0.679700;572360663
0.679800;566690478
0.679900;564838355
0.680000;559807173
0.680100;555176057
0.680200;558160657
0.680300;566774490
0.680400;545469128
0.680500;566173460
0.680600;540958525
0.680700;540524816
0.680800;557933712
0.680900;540460663
0.681000;538294151
0.681100;529665137
0.681200;529287554
0.681300;532671689
0.681400;520725145
0.681500;530574282
0.681600;522679714
0.681700;518678869
0.681800;509767176
0.681900;502624298
0.682000;507797271
0.682100;508005302
0.682200;505102969
0.682300;499066386
0.682400;499370235
0.682500;502059025
0.682600;488346406
0.682700;500222187
0.682800;487459955
0.682900;486803689
0.683000;481789290
0.683100;480739850
0.683200;475745970
0.683300;481253336
0.683400;478667345
0.683500;473363224
0.683600;474478351
0.683700;476165001
0.683800;461023406
0.683900;467058029
0.684000;469087262
0.684100;460481504
0.684200;460211174
0.684300;457055346
0.684400;454266547
0.684500;453199844
0.684600;452578449
0.684700;450304309
0.684800;446731964
0.684900;443801902
0.685000;441932989
0.685100;439736630
0.685200;433825291
0.685300;430855015
0.685400;432425396
0.685500;432472195
0.685600;431457541
0.685700;420068137
0.685800;426041757
0.685900;429515071
0.686000;416386974
0.686100;420524424
0.686200;420695795
0.686300;407870480
0.686400;409229520
0.686500;406419234
0.686600;409500982
0.686700;416618692
0.686800;401618139
0.686900;403328964
0.687000;405631681
0.687100;400268368
0.687200;396421772
0.687300;387751819
0.687400;391803461
0.687500;390965783
0.687600;386713149
0.687700;390567071
0.687800;387974395
0.687900;384006035
0.688000;386870494
0.688100;381718509
0.688200;380889457
0.688300;382684255
0.688400;382795947
0.688500;372627919
0.688600;366821791
0.688700;373751481
0.688800;375267554
0.688900;364279096
0.689000;368003725
0.689100;362198531
0.689200;369094831
0.689300;365349172
0.689400;358589009
0.689500;353128126
0.689600;359276451
0.689700;356622341
0.689800;355329535
0.689900;348819355
0.690000;350163774
0.690100;350341572
0.690200;342799243
0.690300;347971483
0.690400;345964268
0.690500;347729908
0.690600;338392462
0.690700;338680525
0.690800;338293301
0.690900;333647195
0.691000;336549781
0.691100;334707024
0.691200;325695943
0.691300;332097887
0.691400;330626533
0.691500;330558021
0.691600;326303105
0.691700;325316462
0.691800;326078303
0.691900;321157474
0.692000;320785088
0.692100;320838289
0.692200;315820247
0.692300;317083226
0.692400;315781603
0.692500;311660562
0.692600;317105473
0.692700;309466712
0.692800;308193319
0.692900;315090779
0.693000;304783833
0.693100;306663411
0.693200;305028718
0.693300;301863209
0.693400;300932505
0.693500;297672292
0.693600;300359556
0.693700;296358117
0.693800;297357962
0.693900;298037382
0.694000;292969205
0.694100;298196513
0.694200;290078852
0.694300;290690069
0.694400;285621968
0.694500;285012203
0.694600;286035333
0.694700;281606415
0.694800;283437623
0.694900;277277523
0.695000;282668730
0.695100;275902614
0.695200;277913312
0.695300;275815640
0.695400;276135178
0.695500;276686036
0.695600;274572004
0.695700;273194013
0.695800;269177277
0.695900;271036882
0.696000;266136623
0.696100;269197935
0.696200;267451869
0.696300;266463467
0.696400;263904471
0.696500;261488256
0.696600;265400131
0.696700;259245557
0.696800;259184776
0.696900;258939928
0.697000;255058692
0.697100;253673865
0.697200;256794988
0.697300;254206732
0.697400;255785371
0.697500;253221162
0.697600;248653955
0.697700;248259229
0.697800;246310749
0.697900;248487818
0.698000;245521061
0.698100;243355867
0.698200;244915453
0.698300;242578993
0.698400;240855212
0.698500;245256040
0.698600;237607353
0.698700;240460956
0.698800;236662109
0.698900;237208161
0.699000;234577364
0.699100;235573770
0.699200;236464050
0.699300;233020190
0.699400;230093120
0.699500;229456313
0.699600;229752465
0.699700;229518035
0.699800;230181665
0.699900;226434490
0.700000;227854829
0.710000;152786336
0.720000;102836494
0.730000;71651007
0.740000;51455952
0.750000;36895525
0.760000;26973022
0.770000;19205501
0.780000;14291142
0.790000;10458964
0.800000;7695253
0.810000;5729488
0.820000;4212273
0.830000;3111090
0.840000;2275346
0.850000;1660214
0.860000;1197281
0.870000;853051
0.880000;599903
0.890000;414722
0.900000;280517
0.910000;181903
0.920000;115628
0.930000;68680
0.940000;38953
0.950000;20097
0.960000;9527
0.970000;3411
0.980000;897
0.990000;106
